id_pedido,data,categoria,regiao,canal,quantidade,preco_unitario,receita
18474,2024-06-16,Casa,Norte,Site,1,423.29,423.29
18475,2024-10-09,Esportes,Sudeste,App,4,788.37,3153.48
18476,2023-11-26,Eletrônicos,Nordeste,App,1,3473.36,3473.36
18477,2023-03-12,Vestuário,Sudeste,Site,3,303.59,910.77
18478,2024-02-09,Vestuário,Sudeste,Site,4,399.3,1597.2
18479,2023-09-27,Livros,Sul,App,2,36.29,72.58
18480,2023-01-26,Vestuário,Centro-Oeste,Marketplace,2,338.64,677.28
18481,2024-03-16,Esportes,Sudeste,App,2,777.66,1555.32
18482,2023-04-24,Vestuário,Sul,App,4,92.94,371.76
18483,2024-04-12,Casa,Centro-Oeste,Site,3,740.85,2222.55
18484,2024-08-12,Eletrônicos,Sudeste,App,3,3913.39,11740.17
18485,2023-02-14,Vestuário,Sudeste,Marketplace,3,385.22,1155.66
18486,2023-06-11,Vestuário,Norte,App,1,326.82,326.82
18487,2024-09-12,Casa,Sudeste,Marketplace,2,312.35,624.7
18488,2023-07-07,Eletrônicos,Sudeste,Marketplace,4,1303.86,5215.44
18489,2024-01-11,Vestuário,Sudeste,Marketplace,2,86.11,172.22
18490,2024-12-15,Vestuário,Sudeste,Site,4,84.62,338.48
18491,2024-09-08,Esportes,Sudeste,App,3,244.17,732.51
18492,2024-07-12,Casa,Sul,Marketplace,4,622.37,2489.48
18493,2024-02-28,Vestuário,Centro-Oeste,Site,1,162.35,162.35
18494,2023-06-03,Livros,Sudeste,Site,4,88.22,352.88
18495,2024-05-05,Casa,Centro-Oeste,App,4,518.74,2074.96
18496,2024-08-31,Casa,Nordeste,Site,3,844.12,2532.36
18497,2023-07-08,Eletrônicos,Sudeste,Site,1,2018.95,2018.95
18498,2023-10-15,Esportes,Sudeste,Site,1,384.06,384.06
18499,2024-06-12,Vestuário,Sudeste,App,2,153.85,307.7
18500,2023-10-13,Vestuário,Sudeste,Marketplace,3,72.0,216.0
18501,2023-01-13,Vestuário,Sudeste,Site,2,119.93,239.86
18502,2024-03-28,Casa,Sul,Marketplace,2,543.87,1087.74
18503,2024-05-26,Esportes,Norte,App,3,545.96,1637.88
18504,2024-02-09,Vestuário,Sul,Marketplace,4,57.56,230.24
18505,2023-02-11,Vestuário,Nordeste,Marketplace,3,376.45,1129.35
18506,2024-01-06,Vestuário,Sudeste,App,2,258.36,516.72
18507,2023-04-09,Eletrônicos,Sudeste,App,2,336.48,672.96
18508,2024-05-14,Livros,Nordeste,Marketplace,4,97.43,389.72
18509,2024-11-25,Casa,Sudeste,Site,1,221.44,221.44
18510,2023-04-25,Vestuário,Centro-Oeste,App,2,251.92,503.84
18511,2023-01-02,Eletrônicos,Sudeste,Marketplace,3,3067.96,9203.88
18512,2023-11-09,Vestuário,Nordeste,Site,4,158.92,635.68
18513,2023-05-30,Eletrônicos,Sudeste,App,1,1541.51,1541.51
18514,2023-12-03,Livros,Nordeste,Marketplace,1,99.07,99.07
18515,2024-09-29,Vestuário,Sudeste,Site,4,174.68,698.72
18516,2024-10-30,Casa,Sudeste,Marketplace,2,499.61,999.22
18517,2023-10-18,Vestuário,Sul,App,4,326.45,1305.8
18518,2024-07-12,Casa,Sudeste,Marketplace,4,129.36,517.44
18519,2024-03-20,Vestuário,Centro-Oeste,Site,4,120.43,481.72
18520,2024-06-04,Vestuário,Sudeste,App,4,152.93,611.72
18521,2024-04-10,Vestuário,Nordeste,Site,4,205.87,823.48
18522,2024-06-13,Vestuário,Sul,Site,2,66.04,132.08
18523,2024-03-03,Eletrônicos,Sudeste,Site,3,1867.8,5603.4
18524,2024-04-02,Livros,Nordeste,App,3,36.31,108.93
18525,2023-09-28,Casa,Sudeste,Marketplace,4,843.3,3373.2
18526,2024-05-14,Vestuário,Nordeste,Site,2,202.65,405.3
18527,2024-02-11,Esportes,Nordeste,App,2,550.58,1101.16
18528,2023-10-28,Vestuário,Nordeste,Site,1,105.13,105.13
18529,2023-11-22,Esportes,Norte,App,3,444.15,1332.45
18530,2024-03-07,Eletrônicos,Sudeste,Site,1,1058.64,1058.64
18531,2024-01-06,Esportes,Sudeste,Marketplace,2,105.49,210.98
18532,2024-03-18,Casa,Sudeste,App,3,278.29,834.87
18533,2024-01-24,Eletrônicos,Centro-Oeste,App,2,1826.46,3652.92
18534,2024-10-26,Casa,Centro-Oeste,Marketplace,3,339.69,1019.07
18535,2023-07-24,Casa,Centro-Oeste,App,3,791.85,2375.55
18536,2024-04-07,Livros,Sul,App,3,112.91,338.73
18537,2024-09-30,Eletrônicos,Sudeste,Marketplace,4,1908.11,7632.44
18538,2023-04-02,Livros,Sudeste,App,1,25.84,25.84
18539,2024-06-18,Livros,Sudeste,App,1,58.45,58.45
18540,2024-10-12,Vestuário,Sul,Site,4,205.99,823.96
18541,2024-01-22,Livros,Norte,App,4,46.56,186.24
18542,2024-02-02,Casa,Norte,Marketplace,1,398.78,398.78
18543,2024-06-23,Vestuário,Nordeste,App,2,155.38,310.76
18544,2023-11-17,Vestuário,Sudeste,Site,4,244.56,978.24
18545,2024-01-11,Vestuário,Centro-Oeste,Site,4,132.33,529.32
18546,2024-11-24,Eletrônicos,Norte,Marketplace,1,811.45,811.45
18547,2023-03-21,Casa,Nordeste,Site,1,32.36,32.36
18548,2023-11-06,Livros,Sudeste,Site,3,111.34,334.02
18549,2024-10-14,Vestuário,Sul,Site,4,97.46,389.84
18550,2023-01-25,Casa,Sudeste,App,4,399.8,1599.2
18551,2024-06-22,Casa,Sudeste,Site,3,315.67,947.01
18552,2023-09-08,Vestuário,Sul,Marketplace,2,75.11,150.22
18553,2023-06-29,Livros,Sudeste,App,2,88.73,177.46
18554,2024-07-04,Vestuário,Sul,Site,4,386.8,1547.2
18555,2023-09-16,Esportes,Nordeste,Site,4,601.39,2405.56
18556,2023-05-29,Livros,Sudeste,Marketplace,2,33.39,66.78
18557,2024-05-14,Casa,Centro-Oeste,Site,4,474.68,1898.72
18558,2023-09-21,Livros,Norte,App,1,66.27,66.27
18559,2024-01-15,Casa,Centro-Oeste,App,1,675.09,675.09
18560,2023-08-10,Esportes,Centro-Oeste,Site,2,464.11,928.22
18561,2023-08-27,Vestuário,Sudeste,Marketplace,1,356.63,356.63
18562,2024-02-20,Vestuário,Sudeste,Site,2,283.94,567.88
18563,2023-07-20,Casa,Nordeste,Site,2,613.26,1226.52
18564,2024-03-06,Livros,Sudeste,Marketplace,1,85.73,85.73
18565,2023-07-23,Casa,Nordeste,Marketplace,1,650.73,650.73
18566,2024-11-24,Vestuário,Nordeste,Site,4,56.4,225.6
18567,2023-05-03,Eletrônicos,Nordeste,Marketplace,3,875.92,2627.76
18568,2023-04-13,Casa,Nordeste,Site,3,895.66,2686.98
18569,2023-09-29,Casa,Nordeste,Site,3,659.19,1977.57
18570,2023-02-10,Esportes,Nordeste,Site,3,647.91,1943.73
18571,2023-10-24,Vestuário,Sudeste,Site,1,371.81,371.81
18572,2024-10-21,Vestuário,Sudeste,Site,4,77.36,309.44
18573,2024-02-10,Esportes,Nordeste,Site,4,622.32,2489.28
18574,2023-09-02,Esportes,Sudeste,App,1,154.34,154.34
18575,2024-12-28,Esportes,Sudeste,App,2,439.65,879.3
18576,2024-02-28,Esportes,Sul,App,1,650.75,650.75
18577,2024-07-10,Vestuário,Sudeste,Marketplace,4,50.99,203.96
18578,2023-12-09,Vestuário,Sudeste,Site,2,167.51,335.02
18579,2023-04-24,Casa,Sudeste,Marketplace,2,211.34,422.68
18580,2023-12-31,Livros,Sul,Marketplace,3,34.76,104.28
18581,2024-02-23,Casa,Sudeste,App,3,435.55,1306.65
18582,2023-11-09,Livros,Nordeste,Marketplace,4,41.94,167.76
18583,2024-02-01,Livros,Sudeste,App,2,24.37,48.74
18584,2024-01-27,Livros,Centro-Oeste,Site,1,91.27,91.27
18585,2024-03-17,Esportes,Sul,Marketplace,1,247.41,247.41
18586,2024-12-03,Eletrônicos,Norte,Site,3,3958.2,11874.6
18587,2023-05-10,Esportes,Nordeste,Site,4,251.31,1005.24
18588,2024-10-21,Eletrônicos,Nordeste,Marketplace,2,3892.89,7785.78
18589,2023-01-13,Casa,Nordeste,App,4,328.8,1315.2
18590,2023-08-11,Esportes,Sudeste,Site,4,182.81,731.24
18591,2024-12-30,Casa,Sudeste,Site,2,385.84,771.68
18592,2023-02-20,Eletrônicos,Nordeste,Site,4,2737.32,10949.28
18593,2024-08-03,Livros,Centro-Oeste,App,2,105.31,210.62
18594,2024-04-22,Livros,Sudeste,Site,3,100.32,300.96
18595,2023-06-29,Esportes,Sudeste,App,2,779.38,1558.76
18596,2024-05-12,Livros,Centro-Oeste,App,2,103.06,206.12
18597,2024-01-30,Vestuário,Sudeste,Marketplace,4,75.3,301.2
18598,2023-09-23,Eletrônicos,Sul,Site,1,1051.91,1051.91
18599,2023-12-25,Eletrônicos,Sudeste,Marketplace,2,1340.66,2681.32
18600,2024-05-16,Livros,Sudeste,Site,2,29.19,58.38
18601,2024-05-28,Esportes,Sudeste,App,2,273.39,546.78
18602,2023-03-20,Livros,Norte,Site,4,113.35,453.4
18603,2024-05-20,Eletrônicos,Sudeste,App,2,2936.27,5872.54
18604,2024-08-10,Livros,Centro-Oeste,App,1,96.43,96.43
18605,2023-01-11,Eletrônicos,Sul,Site,3,2382.39,7147.17
18606,2023-08-11,Livros,Sul,Site,4,47.06,188.24
18607,2023-01-09,Vestuário,Nordeste,App,1,260.88,260.88
18608,2023-04-01,Eletrônicos,Sudeste,Site,3,204.01,612.03
18609,2023-04-08,Vestuário,Sudeste,Site,4,194.13,776.52
18610,2024-05-06,Vestuário,Nordeste,App,4,193.27,773.08
18611,2023-05-09,Livros,Sudeste,Site,4,61.6,246.4
18612,2024-02-03,Casa,Sudeste,Marketplace,3,541.08,1623.24
18613,2023-12-12,Vestuário,Sul,Site,4,58.25,233.0
18614,2024-04-03,Eletrônicos,Sul,Site,4,259.22,1036.88
18615,2024-07-19,Eletrônicos,Sul,Site,2,3602.76,7205.52
18616,2024-06-25,Casa,Sudeste,Site,4,610.68,2442.72
18617,2024-12-18,Esportes,Sul,Site,1,102.18,102.18
18618,2024-12-06,Esportes,Sul,App,4,299.0,1196.0
18619,2023-01-29,Vestuário,Sudeste,Site,4,220.88,883.52
18620,2023-09-16,Casa,Sul,Marketplace,4,183.08,732.32
18621,2023-05-27,Eletrônicos,Centro-Oeste,App,1,3265.72,3265.72
18622,2023-04-12,Esportes,Sudeste,App,3,654.18,1962.54
18623,2023-08-30,Eletrônicos,Sudeste,Site,1,308.74,308.74
18624,2023-11-24,Vestuário,Nordeste,Site,1,167.56,167.56
18625,2023-09-17,Livros,Sudeste,Site,2,68.96,137.92
18626,2023-12-01,Esportes,Centro-Oeste,App,2,530.7,1061.4
18627,2024-10-22,Casa,Sudeste,Marketplace,4,130.06,520.24
18628,2024-04-04,Casa,Sudeste,Site,4,485.49,1941.96
18629,2024-11-27,Casa,Nordeste,App,4,330.31,1321.24
18630,2024-06-15,Livros,Norte,Site,4,114.74,458.96
18631,2023-08-06,Livros,Sul,Site,4,112.53,450.12
18632,2023-03-15,Vestuário,Sudeste,Marketplace,2,351.07,702.14
18633,2024-01-06,Eletrônicos,Nordeste,Marketplace,3,1738.4,5215.2
18634,2024-12-04,Vestuário,Centro-Oeste,App,4,149.05,596.2
18635,2023-02-14,Esportes,Sudeste,Marketplace,3,196.34,589.02
18636,2023-06-17,Livros,Norte,Marketplace,4,110.85,443.4
18637,2023-10-08,Esportes,Sul,App,4,444.26,1777.04
18638,2023-08-12,Eletrônicos,Sudeste,App,3,310.95,932.85
18639,2023-03-04,Vestuário,Sudeste,Site,2,387.11,774.22
18640,2024-12-08,Casa,Sudeste,Marketplace,1,586.77,586.77
18641,2023-02-13,Vestuário,Sul,Marketplace,1,70.58,70.58
18642,2024-10-13,Casa,Sudeste,App,4,494.04,1976.16
18643,2024-12-17,Eletrônicos,Sul,App,1,3931.26,3931.26
18644,2024-03-24,Livros,Sudeste,App,1,74.82,74.82
18645,2024-11-14,Vestuário,Sudeste,Marketplace,2,399.81,799.62
18646,2024-07-03,Vestuário,Centro-Oeste,App,1,198.86,198.86
18647,2023-04-14,Casa,Nordeste,Marketplace,1,120.71,120.71
18648,2024-01-01,Vestuário,Sul,App,2,366.8,733.6
18649,2023-10-09,Vestuário,Sudeste,App,3,199.08,597.24
18650,2024-03-22,Livros,Sudeste,App,4,111.66,446.64
18651,2024-04-07,Eletrônicos,Sudeste,Site,1,821.33,821.33
18652,2024-02-02,Vestuário,Sudeste,App,4,376.22,1504.88
18653,2024-04-02,Livros,Norte,Marketplace,1,117.52,117.52
18654,2024-11-06,Vestuário,Sudeste,Site,2,310.05,620.1
18655,2023-02-11,Eletrônicos,Sudeste,Site,1,1675.59,1675.59
18656,2024-06-24,Eletrônicos,Sudeste,Marketplace,2,3305.68,6611.36
18657,2023-11-16,Casa,Sul,Site,1,370.94,370.94
18658,2024-01-06,Livros,Sudeste,Site,1,20.55,20.55
18659,2024-01-17,Eletrônicos,Nordeste,App,4,2286.27,9145.08
18660,2024-05-23,Livros,Sudeste,Site,3,96.25,288.75
18661,2024-05-14,Esportes,Sul,App,1,236.48,236.48
18662,2023-10-03,Esportes,Centro-Oeste,App,3,258.84,776.52
18663,2024-09-25,Vestuário,Sudeste,Site,4,350.34,1401.36
18664,2023-09-16,Livros,Nordeste,Site,3,112.55,337.65
18665,2024-02-14,Livros,Nordeste,App,4,96.34,385.36
18666,2024-08-27,Esportes,Sudeste,App,2,623.32,1246.64
18667,2023-01-13,Eletrônicos,Sul,App,1,2368.44,2368.44
18668,2024-02-12,Esportes,Sudeste,Site,2,362.93,725.86
18669,2024-10-29,Casa,Nordeste,Marketplace,4,589.53,2358.12
18670,2024-11-04,Eletrônicos,Centro-Oeste,Site,2,3354.52,6709.04
18671,2023-01-08,Casa,Sudeste,App,1,104.88,104.88
18672,2023-09-22,Livros,Sudeste,Site,2,88.55,177.1
18673,2024-05-28,Casa,Centro-Oeste,Site,3,287.53,862.59
18674,2024-10-07,Vestuário,Sul,App,1,169.87,169.87
18675,2024-07-29,Esportes,Centro-Oeste,App,1,68.3,68.3
18676,2023-02-18,Livros,Centro-Oeste,Marketplace,3,69.75,209.25
18677,2023-05-23,Livros,Norte,App,3,95.64,286.92
18678,2023-02-21,Casa,Sudeste,App,3,595.59,1786.77
18679,2024-12-18,Vestuário,Norte,App,4,116.43,465.72
18680,2024-06-09,Eletrônicos,Nordeste,Site,1,2543.56,2543.56
18681,2024-08-22,Casa,Sudeste,Site,2,236.45,472.9
18682,2024-11-18,Eletrônicos,Sul,App,4,2540.38,10161.52
18683,2024-05-01,Eletrônicos,Sudeste,Site,2,3923.61,7847.22
18684,2024-09-16,Casa,Sudeste,Site,2,223.97,447.94
18685,2023-12-14,Casa,Sul,Site,3,219.36,658.08
18686,2023-02-24,Casa,Nordeste,Site,2,433.99,867.98
18687,2024-10-03,Esportes,Sul,App,1,633.78,633.78
18688,2024-11-21,Casa,Centro-Oeste,Site,4,83.31,333.24
18689,2024-06-26,Casa,Centro-Oeste,Marketplace,2,842.9,1685.8
18690,2023-11-21,Vestuário,Norte,App,2,118.91,237.82
18691,2024-08-26,Livros,Nordeste,Marketplace,2,51.85,103.7
18692,2024-04-09,Casa,Sudeste,Site,2,248.2,496.4
18693,2024-11-01,Eletrônicos,Sudeste,Marketplace,1,693.54,693.54
18694,2024-05-06,Eletrônicos,Sul,Site,4,864.7,3458.8
18695,2024-11-02,Casa,Nordeste,Marketplace,3,644.11,1932.33
18696,2023-05-02,Livros,Sudeste,App,4,34.89,139.56
18697,2023-09-05,Casa,Nordeste,App,3,540.79,1622.37
18698,2024-11-19,Esportes,Sudeste,App,2,696.77,1393.54
18699,2023-12-30,Vestuário,Sul,App,4,97.41,389.64
18700,2023-07-02,Vestuário,Sudeste,App,2,219.28,438.56
18701,2023-02-17,Vestuário,Sudeste,Site,1,78.69,78.69
18702,2024-11-01,Vestuário,Centro-Oeste,Marketplace,4,235.75,943.0
18703,2024-08-04,Vestuário,Sudeste,App,4,79.55,318.2
18704,2024-06-11,Eletrônicos,Nordeste,Site,4,3910.42,15641.68
18705,2024-03-27,Casa,Nordeste,Site,4,632.42,2529.68
18706,2024-11-09,Casa,Sul,App,4,351.67,1406.68
18707,2023-06-10,Livros,Nordeste,Marketplace,1,116.75,116.75
18708,2024-09-24,Esportes,Sul,Site,2,757.88,1515.76
18709,2024-09-29,Vestuário,Sul,Marketplace,4,328.59,1314.36
18710,2023-02-12,Vestuário,Sudeste,Marketplace,1,161.76,161.76
18711,2024-08-04,Eletrônicos,Sudeste,Marketplace,3,3365.39,10096.17
18712,2023-08-12,Casa,Sudeste,Site,3,74.71,224.13
18713,2023-01-10,Casa,Nordeste,App,1,42.57,42.57
18714,2023-04-10,Eletrônicos,Sudeste,Site,3,1124.95,3374.85
18715,2023-03-30,Eletrônicos,Sul,Marketplace,2,3353.83,6707.66
18716,2024-01-24,Livros,Sudeste,Marketplace,1,87.41,87.41
18717,2023-10-29,Vestuário,Sudeste,Site,2,322.54,645.08
18718,2024-12-21,Vestuário,Sul,Marketplace,2,360.59,721.18
18719,2024-10-14,Casa,Centro-Oeste,App,3,665.84,1997.52
18720,2023-05-04,Casa,Sudeste,Marketplace,4,431.51,1726.04
18721,2023-03-16,Casa,Nordeste,App,3,113.1,339.3
18722,2024-02-05,Vestuário,Sul,Marketplace,3,295.42,886.26
18723,2023-08-30,Livros,Nordeste,Site,2,29.53,59.06
18724,2024-08-28,Vestuário,Sul,App,4,152.83,611.32
18725,2024-09-01,Vestuário,Sudeste,App,2,222.57,445.14
18726,2023-07-06,Casa,Sudeste,Marketplace,2,78.06,156.12
18727,2024-04-30,Casa,Sul,App,4,824.14,3296.56
18728,2024-08-30,Livros,Sul,App,4,30.12,120.48
18729,2023-10-06,Casa,Centro-Oeste,App,3,574.24,1722.72
18730,2023-08-01,Vestuário,Sul,App,3,253.99,761.97
18731,2024-06-02,Vestuário,Sudeste,Marketplace,3,76.33,228.99
18732,2023-04-15,Livros,Centro-Oeste,Site,2,87.26,174.52
18733,2024-01-30,Esportes,Sudeste,Site,4,585.57,2342.28
18734,2023-10-07,Casa,Sul,Site,3,531.92,1595.76
18735,2024-06-22,Eletrônicos,Sudeste,App,4,3659.96,14639.84
18736,2024-04-17,Vestuário,Nordeste,App,3,133.31,399.93
18737,2023-12-29,Casa,Nordeste,App,1,646.95,646.95
18738,2024-08-11,Vestuário,Sul,Site,2,247.14,494.28
18739,2023-08-02,Eletrônicos,Sul,App,4,465.32,1861.28
18740,2024-01-20,Casa,Sudeste,App,3,601.27,1803.81
18741,2023-09-12,Vestuário,Nordeste,App,2,198.13,396.26
18742,2023-07-26,Casa,Sul,App,4,764.77,3059.08
18743,2024-02-16,Eletrônicos,Sudeste,App,1,2898.35,2898.35
18744,2024-08-26,Casa,Centro-Oeste,App,2,819.76,1639.52
18745,2023-02-03,Vestuário,Sudeste,Site,1,270.91,270.91
18746,2024-12-27,Vestuário,Sudeste,Site,1,95.41,95.41
18747,2023-03-22,Livros,Norte,App,3,30.07,90.21
18748,2024-01-25,Eletrônicos,Sudeste,Site,1,1554.31,1554.31
18749,2024-10-26,Casa,Sudeste,App,3,385.92,1157.76
18750,2024-08-10,Vestuário,Sul,App,3,258.78,776.34
18751,2024-12-28,Livros,Sudeste,Marketplace,4,54.95,219.8
18752,2024-11-26,Vestuário,Nordeste,Marketplace,2,173.15,346.3
18753,2024-03-18,Casa,Centro-Oeste,Marketplace,2,327.39,654.78
18754,2024-12-21,Vestuário,Centro-Oeste,Site,3,122.32,366.96
18755,2023-08-03,Eletrônicos,Sudeste,Site,3,2967.0,8901.0
18756,2024-01-09,Casa,Sudeste,Marketplace,4,191.77,767.08
18757,2024-07-12,Livros,Sudeste,App,2,59.26,118.52
18758,2024-05-20,Esportes,Centro-Oeste,App,3,229.07,687.21
18759,2023-01-12,Eletrônicos,Sudeste,App,4,952.18,3808.72
18760,2024-05-03,Vestuário,Sul,Marketplace,4,257.24,1028.96
18761,2023-07-21,Livros,Nordeste,App,3,57.51,172.53
18762,2023-07-08,Vestuário,Sudeste,App,4,179.7,718.8
18763,2024-09-14,Vestuário,Centro-Oeste,Site,4,350.37,1401.48
18764,2023-08-27,Esportes,Sudeste,App,3,771.81,2315.43
18765,2023-11-25,Vestuário,Centro-Oeste,Site,1,221.43,221.43
18766,2024-04-04,Vestuário,Sudeste,Marketplace,4,385.66,1542.64
18767,2024-02-03,Vestuário,Sul,Marketplace,3,164.59,493.77
18768,2024-08-31,Casa,Sudeste,Marketplace,2,680.98,1361.96
18769,2023-05-12,Eletrônicos,Sul,Site,1,2290.85,2290.85
18770,2024-01-23,Vestuário,Nordeste,Site,4,218.98,875.92
18771,2024-02-06,Vestuário,Sudeste,Site,3,268.17,804.51
18772,2023-05-20,Eletrônicos,Sudeste,App,1,2909.9,2909.9
18773,2023-02-04,Vestuário,Sul,Site,4,301.59,1206.36
18774,2024-04-23,Vestuário,Sudeste,App,2,85.69,171.38
18775,2024-08-25,Esportes,Nordeste,App,1,586.62,586.62
18776,2024-02-03,Vestuário,Sudeste,Site,4,229.46,917.84
18777,2024-05-05,Vestuário,Centro-Oeste,Marketplace,2,352.81,705.62
18778,2024-09-01,Livros,Sul,Site,4,67.35,269.4
18779,2023-12-12,Vestuário,Sudeste,Marketplace,1,75.8,75.8
18780,2024-08-11,Livros,Sudeste,Site,3,93.69,281.07
18781,2024-07-30,Vestuário,Sudeste,Site,2,79.4,158.8
18782,2023-10-30,Esportes,Sudeste,Site,2,74.55,149.1
18783,2024-04-05,Casa,Nordeste,App,3,32.6,97.8
18784,2024-04-11,Vestuário,Centro-Oeste,Site,4,278.03,1112.12
18785,2023-11-09,Casa,Sudeste,App,2,419.59,839.18
18786,2024-07-16,Eletrônicos,Sudeste,Site,1,3654.58,3654.58
18787,2024-06-29,Vestuário,Sudeste,Site,2,278.7,557.4
18788,2024-06-28,Livros,Nordeste,App,4,54.18,216.72
18789,2023-01-11,Eletrônicos,Nordeste,Site,4,2600.2,10400.8
18790,2023-08-11,Casa,Norte,App,1,429.14,429.14
18791,2024-05-11,Eletrônicos,Sudeste,App,2,1060.15,2120.3
18792,2023-02-28,Esportes,Sudeste,Marketplace,3,537.88,1613.64
18793,2024-09-18,Vestuário,Sudeste,App,3,155.25,465.75
18794,2024-09-19,Vestuário,Sul,Site,1,332.09,332.09
18795,2023-07-10,Casa,Sudeste,Site,3,601.69,1805.07
18796,2024-09-05,Casa,Sudeste,Site,1,221.58,221.58
18797,2024-12-28,Casa,Sul,Site,4,217.15,868.6
18798,2023-10-30,Vestuário,Sudeste,App,4,224.26,897.04
18799,2024-02-05,Eletrônicos,Nordeste,App,1,2561.98,2561.98
18800,2024-11-15,Vestuário,Sudeste,Marketplace,1,113.04,113.04
18801,2023-03-05,Casa,Sudeste,Marketplace,4,721.69,2886.76
18802,2024-01-07,Esportes,Centro-Oeste,Site,4,448.57,1794.28
18803,2024-10-06,Esportes,Sudeste,Marketplace,4,362.78,1451.12
18804,2024-01-04,Casa,Nordeste,Marketplace,4,688.69,2754.76
18805,2024-01-26,Casa,Centro-Oeste,Marketplace,1,513.11,513.11
18806,2023-07-13,Esportes,Sudeste,Site,1,612.21,612.21
18807,2024-12-30,Esportes,Sul,Site,2,452.51,905.02
18808,2023-03-21,Vestuário,Sul,Site,1,359.88,359.88
18809,2023-10-30,Esportes,Sul,Site,3,150.56,451.68
18810,2023-07-09,Esportes,Sudeste,App,4,567.1,2268.4
18811,2023-04-11,Eletrônicos,Nordeste,Site,2,718.33,1436.66
18812,2024-08-23,Vestuário,Nordeste,Marketplace,2,72.05,144.1
18813,2023-01-30,Vestuário,Sudeste,Site,2,331.58,663.16
18814,2023-04-17,Livros,Sul,App,2,79.46,158.92
18815,2024-02-12,Eletrônicos,Sul,Site,4,2969.75,11879.0
18816,2023-07-28,Esportes,Sudeste,App,1,81.38,81.38
18817,2023-04-16,Vestuário,Sudeste,App,2,195.15,390.3
18818,2023-02-17,Casa,Nordeste,Marketplace,1,626.27,626.27
18819,2023-02-11,Eletrônicos,Sudeste,Site,2,3011.09,6022.18
18820,2024-08-24,Esportes,Sul,App,1,301.04,301.04
18821,2024-03-14,Vestuário,Sudeste,Site,3,114.22,342.66
18822,2024-10-13,Casa,Sudeste,Site,4,603.59,2414.36
18823,2023-11-14,Livros,Sudeste,App,4,39.9,159.6
18824,2024-02-21,Esportes,Sudeste,Site,3,316.96,950.88
18825,2023-09-04,Esportes,Sudeste,Site,4,441.95,1767.8
18826,2023-04-01,Vestuário,Norte,App,3,88.97,266.91
18827,2023-06-10,Livros,Sudeste,App,4,31.62,126.48
18828,2023-02-28,Vestuário,Sudeste,Site,3,219.72,659.16
18829,2024-09-12,Esportes,Norte,Marketplace,3,314.02,942.06
18830,2023-05-01,Casa,Sudeste,Site,1,111.01,111.01
18831,2023-11-18,Livros,Nordeste,App,4,63.16,252.64
18832,2023-10-06,Casa,Sul,App,2,632.59,1265.18
18833,2024-07-14,Eletrônicos,Sudeste,Site,2,2508.21,5016.42
18834,2024-01-26,Vestuário,Sudeste,Marketplace,3,108.34,325.02
18835,2024-01-02,Eletrônicos,Sudeste,Site,4,1362.99,5451.96
18836,2024-12-17,Eletrônicos,Norte,Site,1,874.36,874.36
18837,2023-09-28,Esportes,Centro-Oeste,App,2,104.48,208.96
18838,2024-12-05,Vestuário,Sudeste,App,3,215.84,647.52
18839,2023-08-20,Esportes,Sudeste,Site,1,152.83,152.83
18840,2024-06-07,Eletrônicos,Sudeste,App,2,2423.31,4846.62
18841,2024-12-27,Eletrônicos,Centro-Oeste,App,2,2795.85,5591.7
18842,2024-12-13,Eletrônicos,Sudeste,Site,2,710.93,1421.86
18843,2024-06-22,Casa,Sudeste,Site,4,171.13,684.52
18844,2023-09-18,Vestuário,Sudeste,App,1,324.02,324.02
18845,2024-01-17,Eletrônicos,Sudeste,Marketplace,4,1645.31,6581.24
18846,2023-04-07,Esportes,Sudeste,Site,4,744.55,2978.2
18847,2024-01-31,Vestuário,Nordeste,App,2,133.76,267.52
18848,2023-09-09,Vestuário,Sudeste,App,2,361.24,722.48
18849,2024-08-15,Casa,Sudeste,Marketplace,1,438.14,438.14
18850,2024-06-27,Esportes,Sul,App,3,598.22,1794.66
18851,2024-09-11,Casa,Nordeste,Site,3,35.82,107.46
18852,2024-09-07,Casa,Sudeste,Site,3,171.55,514.65
18853,2023-12-07,Casa,Sudeste,App,2,610.35,1220.7
18854,2023-05-10,Esportes,Centro-Oeste,Site,3,552.36,1657.08
18855,2023-08-24,Livros,Sudeste,Marketplace,1,59.69,59.69
18856,2024-01-11,Eletrônicos,Centro-Oeste,Site,2,2218.68,4437.36
18857,2024-10-10,Vestuário,Sudeste,Marketplace,2,58.93,117.86
18858,2024-06-24,Livros,Sudeste,Marketplace,1,86.07,86.07
18859,2024-09-24,Vestuário,Sul,App,2,343.39,686.78
18860,2023-11-19,Vestuário,Sudeste,Site,1,41.38,41.38
18861,2023-06-26,Casa,Norte,App,2,162.93,325.86
18862,2024-10-20,Vestuário,Sudeste,Site,1,263.62,263.62
18863,2023-09-23,Esportes,Sudeste,Marketplace,1,782.47,782.47
18864,2023-06-02,Livros,Sudeste,Marketplace,4,27.89,111.56
18865,2023-09-12,Casa,Sul,Site,2,556.86,1113.72
18866,2023-09-12,Casa,Sudeste,Site,2,346.52,693.04
18867,2024-03-02,Esportes,Sudeste,Site,1,161.79,161.79
18868,2024-02-29,Vestuário,Centro-Oeste,Marketplace,4,175.89,703.56
18869,2023-06-20,Vestuário,Centro-Oeste,Marketplace,1,211.09,211.09
18870,2023-03-03,Livros,Sul,Site,1,20.83,20.83
